candidate_id,created_at,location,years_experience,education_level,primary_role_family,work_authorization
C-0vqf6oy,2025-03-22,"Palo Alto, CA",4,Bachelors,Data Analytics,US Citizen/PR
C-7uaybdt,2025-02-19,"Palo Alto, CA",3,Bachelors,Finance,F-1 OPT
C-abmkry7,2025-04-08,"Fremont, CA",5,Associate,Software Engineering,US Citizen/PR
C-c9g6q62,2025-01-30,"New York, NY",6,PhD,Finance,Other/Unknown
C-yx4mivl,2024-03-31,"Remote, US",7,Bootcamp,Finance,H-1B
C-j1mnyw0,2026-01-19,"Chicago, IL",7,Masters,Data Analytics,H-1B
C-dkmzpb2,2024-08-01,"Chicago, IL",7,PhD,Data Analytics,F-1 OPT
C-i791522,2025-08-23,"New York, NY",2,Associate,HR,Other/Unknown
C-neyn74l,2025-08-06,"New York, NY",4,Bachelors,HR,Other/Unknown
C-kx2swos,2025-11-07,"Palo Alto, CA",1,PhD,Supply Chain,US Citizen/PR
C-sh3mokb,2025-09-17,"Palo Alto, CA",8,Bootcamp,Operations,H-1B
C-luupgni,2024-08-26,"Fremont, CA",7,Bootcamp,Finance,US Citizen/PR
C-deyczny,2025-01-08,"Austin, TX",2,Associate,Operations,Other/Unknown
C-y6vy0v3,2025-01-07,"Austin, TX",4,Masters,Operations,Other/Unknown
C-exbx0hj,2025-10-11,"Remote, US",9,Associate,Data Analytics,US Citizen/PR
C-5f4jm8r,2025-08-13,"Fremont, CA",6,Bachelors,Operations,H-1B
C-k33s5r2,2024-03-22,"Remote, US",1,Bachelors,Finance,F-1 OPT
C-842qyvt,2024-03-27,"New York, NY",0,PhD,Sales,US Citizen/PR
C-kv78rtj,2025-01-09,"New York, NY",13,Masters,Data Analytics,H-1B
C-pqrt3mf,2024-04-01,"Remote, US",5,Masters,Sales,Other/Unknown
C-54wsxq9,2024-07-07,"Seattle, WA",5,Bootcamp,Sales,H-1B
C-kljqkcj,2024-11-09,"Austin, TX",0,Associate,Software Engineering,F-1 OPT
C-o6alvgq,2025-06-02,"Chicago, IL",7,Bachelors,Finance,F-1 OPT
C-j6safk9,2025-03-01,"Palo Alto, CA",9,PhD,Sales,F-1 OPT
C-p2me59o,2025-07-18,"Remote, US",3,Bootcamp,Software Engineering,F-1 OPT
C-zi683bp,2024-08-11,"Seattle, WA",2,PhD,Supply Chain,US Citizen/PR
C-58dbzq7,2025-07-29,"Fremont, CA",6,Masters,Data Analytics,F-1 OPT
C-48g5x1r,2024-12-14,"Seattle, WA",4,Bootcamp,Finance,F-1 OPT
C-kq5p52d,2024-02-08,"Chicago, IL",5,Bachelors,Software Engineering,US Citizen/PR
C-r4ur1bo,2024-01-03,"Austin, TX",6,PhD,Finance,H-1B
C-m5loipz,2025-06-06,"Palo Alto, CA",10,Bachelors,Supply Chain,US Citizen/PR
C-f4ygf76,2024-04-06,"Seattle, WA",3,Associate,Sales,Other/Unknown
C-v6l8jvz,2024-04-11,"Seattle, WA",0,PhD,Software Engineering,F-1 OPT
C-949qbfi,2024-02-15,"Chicago, IL",8,Masters,HR,F-1 OPT
C-3t5q21g,2025-03-22,"Chicago, IL",6,Masters,Data Analytics,F-1 OPT
C-58s9ep5,2025-09-02,"New York, NY",0,Associate,Sales,F-1 OPT
C-ptxmqt0,2024-10-07,"Austin, TX",6,Masters,Software Engineering,US Citizen/PR
C-s6qij88,2024-02-12,"Austin, TX",2,Bootcamp,Software Engineering,F-1 OPT
C-3jw319w,2024-02-20,"Palo Alto, CA",4,Bootcamp,Software Engineering,H-1B
C-6g8e24r,2024-07-28,"Chicago, IL",5,Bachelors,Data Analytics,H-1B
C-lmmvh71,2025-08-03,"Fremont, CA",2,Masters,Software Engineering,H-1B
C-337az2b,2024-09-14,"Chicago, IL",10,Masters,Operations,H-1B
C-m6s0ziu,2025-02-18,"New York, NY",4,Bootcamp,Finance,US Citizen/PR
C-kdru4c2,2024-01-10,"New York, NY",2,PhD,Sales,Other/Unknown
C-io25na8,2024-03-25,"Palo Alto, CA",0,Associate,Finance,H-1B
C-0p0hzwc,2024-02-18,"Chicago, IL",7,Masters,Operations,H-1B
C-mqybxpf,2025-01-21,"Chicago, IL",3,Associate,Operations,H-1B
C-uv48pbo,2025-01-23,"Chicago, IL",10,Associate,Supply Chain,H-1B
C-hd7b4is,2024-12-11,"Chicago, IL",0,Bachelors,Software Engineering,Other/Unknown
C-d1fimtb,2024-08-17,"Seattle, WA",3,Bachelors,Data Analytics,US Citizen/PR
C-8nhq4ho,2024-09-17,"Austin, TX",4,Masters,Finance,Other/Unknown
C-rsq97np,2024-09-27,"Seattle, WA",3,PhD,Sales,H-1B
C-mruwnn6,2025-02-24,"Palo Alto, CA",5,Masters,Finance,Other/Unknown
C-ezces58,2024-09-15,"Palo Alto, CA",0,Bachelors,Supply Chain,F-1 OPT
C-w7ye46f,2024-05-28,"Austin, TX",0,Bootcamp,Finance,F-1 OPT
C-1cxdcwg,2025-03-13,"Palo Alto, CA",5,PhD,Sales,H-1B
C-zlch2xr,2024-12-23,"New York, NY",11,Associate,Operations,Other/Unknown
C-hs1f8g0,2024-06-22,"Chicago, IL",4,Masters,Software Engineering,US Citizen/PR
C-20k9azu,2025-08-31,"Remote, US",7,Bootcamp,Software Engineering,H-1B
C-x2ajgz3,2025-09-20,"Austin, TX",0,PhD,Finance,F-1 OPT
C-muuca7r,2024-07-18,"Palo Alto, CA",9,Bachelors,Software Engineering,F-1 OPT
C-6lod6d8,2025-01-05,"Austin, TX",4,Masters,HR,H-1B
C-00i2zrh,2024-09-04,"Seattle, WA",5,Associate,Sales,F-1 OPT
C-6pogi3e,2024-09-20,"Austin, TX",4,Masters,Data Analytics,F-1 OPT
C-w5zs9bk,2024-09-05,"Remote, US",9,PhD,Supply Chain,US Citizen/PR
C-fsvuxzu,2025-08-27,"Chicago, IL",1,Bootcamp,Operations,H-1B
C-feuy5bf,2025-10-27,"Chicago, IL",5,Masters,Software Engineering,H-1B
C-ou3hpf1,2025-01-28,"Remote, US",0,Bootcamp,Sales,US Citizen/PR
C-99zzcra,2024-03-24,"Chicago, IL",6,Masters,Finance,US Citizen/PR
C-w52rb3b,2024-12-30,"Fremont, CA",9,Masters,HR,F-1 OPT
C-a5i8jnb,2025-09-05,"New York, NY",6,Bachelors,Operations,Other/Unknown
C-1m3rmzm,2025-02-15,"Remote, US",4,Bootcamp,Software Engineering,F-1 OPT
C-cn0eahr,2025-01-07,"Chicago, IL",4,Associate,Finance,US Citizen/PR
C-d9y9b1y,2024-08-12,"New York, NY",0,Bachelors,Software Engineering,Other/Unknown
C-4hp5amv,2025-08-25,"New York, NY",6,Associate,HR,Other/Unknown
C-ov5e1hq,2024-08-03,"Austin, TX",4,Bootcamp,Data Analytics,H-1B
C-saar6jb,2024-08-07,"New York, NY",6,Masters,Software Engineering,F-1 OPT
C-hhb1mtr,2025-12-27,"Palo Alto, CA",7,Associate,Finance,F-1 OPT
C-wxim04r,2024-02-11,"Fremont, CA",6,Associate,HR,H-1B
C-64fn80m,2025-11-06,"Remote, US",8,Bachelors,Software Engineering,US Citizen/PR
C-68287sf,2025-06-20,"Remote, US",0,Masters,Sales,Other/Unknown
C-t6trouw,2024-03-13,"Fremont, CA",0,Masters,Supply Chain,US Citizen/PR
C-bzopso6,2025-11-24,"Palo Alto, CA",6,Associate,Sales,Other/Unknown
C-7jordbi,2024-05-04,"New York, NY",6,PhD,Operations,F-1 OPT
C-urbjsad,2024-11-21,"Chicago, IL",10,PhD,Operations,US Citizen/PR
C-ngelhnc,2025-07-18,"New York, NY",7,Associate,Sales,US Citizen/PR
C-dnbhndv,2025-08-21,"New York, NY",8,Bachelors,HR,H-1B
C-mzj86go,2024-01-02,"Fremont, CA",3,Bootcamp,Supply Chain,H-1B
C-7789rdj,2025-07-30,"Austin, TX",8,Masters,Operations,H-1B
C-wl94mop,2024-07-27,"Austin, TX",3,Masters,Data Analytics,US Citizen/PR
C-d8xerfh,2026-01-18,"Seattle, WA",4,Bootcamp,HR,Other/Unknown
C-6yyx010,2025-04-22,"Remote, US",7,Masters,Sales,F-1 OPT
C-tx57lyq,2024-11-26,"Remote, US",2,Associate,Software Engineering,H-1B
C-bzuo7mt,2024-08-03,"Austin, TX",4,Masters,Sales,H-1B
C-418i3wu,2025-03-24,"Fremont, CA",0,Bootcamp,HR,Other/Unknown
C-bygruzu,2025-06-19,"Chicago, IL",6,Bachelors,Operations,F-1 OPT
C-vmk0ple,2025-06-23,"Austin, TX",2,Bootcamp,HR,H-1B
C-4ems8e8,2025-04-28,"Chicago, IL",0,Bachelors,Finance,Other/Unknown
C-hlu2zlg,2024-09-27,"Palo Alto, CA",7,Bachelors,HR,Other/Unknown
C-zt3p6sr,2026-01-30,"Austin, TX",9,Bachelors,Data Analytics,US Citizen/PR
C-qq8dyww,2025-12-30,"Palo Alto, CA",3,Bootcamp,Sales,US Citizen/PR
C-0i4527k,2024-04-24,"Palo Alto, CA",0,Bachelors,Finance,H-1B
C-gzw6iz1,2024-02-18,"Remote, US",3,Associate,Software Engineering,F-1 OPT
C-ry3z4xu,2025-06-21,"Seattle, WA",6,Bachelors,Finance,F-1 OPT
C-be5nw8r,2025-10-05,"Remote, US",0,Bachelors,Operations,F-1 OPT
C-50cs9qb,2024-10-02,"Seattle, WA",7,Associate,Operations,US Citizen/PR
C-77rueoc,2024-01-28,"New York, NY",4,PhD,Operations,Other/Unknown
C-zcduscu,2024-11-28,"Palo Alto, CA",1,PhD,Software Engineering,H-1B
C-5r83y74,2024-04-21,"Remote, US",2,PhD,Finance,F-1 OPT
C-i9y8u40,2024-11-05,"New York, NY",8,Bachelors,Data Analytics,Other/Unknown
C-u5wmg7f,2025-08-14,"Remote, US",0,Associate,HR,US Citizen/PR
C-tffr8co,2025-08-17,"New York, NY",3,Bootcamp,Finance,US Citizen/PR
C-fp64thu,2025-06-17,"Palo Alto, CA",6,Bootcamp,Data Analytics,Other/Unknown
C-l1yedz3,2025-12-28,"Fremont, CA",0,Bootcamp,Data Analytics,US Citizen/PR
C-q3r1ss0,2024-06-29,"Chicago, IL",7,Bootcamp,HR,F-1 OPT
C-fr41b86,2024-12-21,"Fremont, CA",3,PhD,Supply Chain,H-1B
C-vyyrkpo,2025-11-11,"Chicago, IL",9,Masters,Supply Chain,Other/Unknown
C-m42yjml,2025-06-17,"Fremont, CA",2,Bootcamp,Sales,Other/Unknown
C-mj1ssqv,2025-09-06,"New York, NY",2,Bootcamp,Supply Chain,H-1B
C-a7bl11c,2025-07-12,"New York, NY",8,Masters,Sales,F-1 OPT
C-ce0x6m8,2025-11-01,"Palo Alto, CA",4,Bootcamp,Software Engineering,F-1 OPT
C-a619q1j,2024-08-30,"Remote, US",7,Bachelors,Finance,Other/Unknown
C-idsffq0,2024-08-25,"Palo Alto, CA",1,Bachelors,Software Engineering,H-1B
C-zh1u9c2,2024-02-28,"Remote, US",0,Masters,Sales,Other/Unknown
C-vhephjf,2025-05-09,"Palo Alto, CA",7,Bootcamp,Software Engineering,F-1 OPT
C-q633rgm,2025-05-28,"Seattle, WA",5,Masters,Data Analytics,US Citizen/PR
C-iiq1z5a,2024-08-16,"Chicago, IL",3,Associate,Operations,F-1 OPT
C-xj6hqjg,2025-08-16,"Remote, US",11,Masters,Finance,US Citizen/PR
C-wt3hko1,2025-01-25,"Austin, TX",0,Masters,Operations,Other/Unknown
C-6waqpv2,2024-09-26,"Chicago, IL",0,PhD,HR,US Citizen/PR
C-rpxt6xn,2024-12-02,"Palo Alto, CA",2,PhD,Operations,H-1B
C-0ydrz2q,2025-05-20,"Chicago, IL",5,Masters,Sales,H-1B
C-bhf3h88,2025-10-10,"New York, NY",4,Associate,Supply Chain,H-1B
C-wj8suwu,2025-03-08,"Fremont, CA",4,Associate,Sales,Other/Unknown
C-6yshhya,2024-01-09,"Fremont, CA",4,Bachelors,Supply Chain,H-1B
C-13pmncy,2025-07-27,"Austin, TX",5,Masters,Operations,US Citizen/PR
C-op6xoyb,2025-04-06,"Chicago, IL",7,Bootcamp,Software Engineering,H-1B
C-rq53uti,2024-05-22,"Seattle, WA",9,Associate,Operations,US Citizen/PR
C-6asgfqg,2024-11-30,"Austin, TX",2,PhD,Operations,Other/Unknown
C-iyku9iv,2024-09-16,"Seattle, WA",0,PhD,Supply Chain,H-1B
C-aum2kn2,2024-06-20,"Chicago, IL",6,PhD,Software Engineering,US Citizen/PR
C-qshb0dx,2024-08-18,"Chicago, IL",7,Bootcamp,Software Engineering,Other/Unknown
C-yh0g0xq,2025-09-17,"Chicago, IL",0,Masters,Software Engineering,F-1 OPT
C-ksjh9po,2024-03-02,"Remote, US",8,Bachelors,Supply Chain,US Citizen/PR
C-batpz00,2025-06-15,"Fremont, CA",5,Masters,Sales,H-1B
C-k11uuyx,2025-07-23,"Seattle, WA",4,PhD,Supply Chain,H-1B
C-wkrpc3y,2024-04-01,"Seattle, WA",2,Masters,Sales,US Citizen/PR
C-7k7zxwu,2024-02-21,"Austin, TX",5,PhD,Operations,Other/Unknown
C-3zp84jr,2024-08-23,"Fremont, CA",8,Masters,Supply Chain,Other/Unknown
C-15028ls,2025-01-08,"Seattle, WA",5,Bachelors,Finance,H-1B
C-om9tp2k,2025-08-01,"New York, NY",4,Bootcamp,Data Analytics,F-1 OPT
C-9j3mvol,2025-06-25,"Fremont, CA",7,Associate,Data Analytics,Other/Unknown
C-flfb4x3,2025-04-18,"New York, NY",2,PhD,Sales,F-1 OPT
C-ji1ijol,2025-11-27,"Austin, TX",3,Masters,HR,US Citizen/PR
C-yn3scsb,2025-01-20,"Palo Alto, CA",4,PhD,Sales,H-1B
C-nak2hop,2024-03-02,"New York, NY",6,Bootcamp,Finance,US Citizen/PR
C-x5pgem9,2025-11-21,"Fremont, CA",0,Associate,HR,Other/Unknown
C-z9tos7c,2024-05-20,"Seattle, WA",6,Bachelors,Data Analytics,H-1B
C-eshhetz,2024-01-31,"Chicago, IL",1,Bootcamp,Data Analytics,US Citizen/PR
C-3sla5gm,2024-02-16,"Remote, US",4,Bootcamp,Software Engineering,US Citizen/PR
C-d5bgkmq,2025-09-13,"Seattle, WA",8,Bachelors,Operations,US Citizen/PR
C-n63vv1e,2025-08-03,"New York, NY",12,PhD,Data Analytics,H-1B
C-muy0v3u,2025-11-13,"Seattle, WA",3,Bootcamp,Data Analytics,Other/Unknown
C-2rrtxvf,2025-01-17,"Remote, US",10,Masters,Finance,F-1 OPT
C-1846849,2024-03-11,"Austin, TX",0,Bootcamp,Finance,US Citizen/PR
C-vd8h3ch,2025-03-29,"Seattle, WA",0,PhD,Software Engineering,F-1 OPT
C-b543bb9,2025-05-29,"Fremont, CA",7,Bootcamp,HR,US Citizen/PR
C-7qnunzj,2024-01-26,"Austin, TX",8,Bootcamp,Sales,US Citizen/PR
C-c78go9e,2024-07-16,"Austin, TX",6,Masters,Data Analytics,Other/Unknown
C-v37prdd,2024-07-06,"Seattle, WA",8,Bootcamp,Data Analytics,US Citizen/PR
C-t6yeyxi,2025-04-28,"Chicago, IL",5,Associate,HR,F-1 OPT
C-hgm5srz,2025-03-25,"Fremont, CA",6,Bachelors,Sales,F-1 OPT
C-h23mpxs,2025-10-19,"Seattle, WA",4,Bachelors,HR,US Citizen/PR
C-5zwuot8,2025-08-19,"Palo Alto, CA",3,Bachelors,Operations,F-1 OPT
C-dfbhpso,2025-07-09,"Palo Alto, CA",5,Bachelors,Finance,US Citizen/PR
C-j0345zy,2024-10-04,"New York, NY",3,Bachelors,Operations,US Citizen/PR
C-2tiplk5,2025-05-05,"Austin, TX",0,Bootcamp,Data Analytics,H-1B
C-36b3yqm,2024-09-11,"New York, NY",6,Associate,Supply Chain,F-1 OPT
C-yw6mxrf,2025-09-01,"Palo Alto, CA",0,Bachelors,Operations,F-1 OPT
C-xxkm79p,2024-11-24,"New York, NY",7,Masters,Operations,F-1 OPT
C-ywkoodv,2024-10-01,"Palo Alto, CA",1,Masters,Data Analytics,US Citizen/PR
C-o4kf9oq,2025-12-19,"Palo Alto, CA",5,Bootcamp,Supply Chain,H-1B
C-ua88nvq,2024-01-27,"New York, NY",7,Bachelors,Data Analytics,Other/Unknown
C-n1tp1ls,2025-12-02,"Palo Alto, CA",0,Bootcamp,Supply Chain,Other/Unknown
C-rbon403,2025-02-16,"Palo Alto, CA",5,Bachelors,Software Engineering,US Citizen/PR
C-63red7l,2024-06-15,"Palo Alto, CA",2,Masters,Software Engineering,H-1B
C-f3obs0s,2024-08-16,"Seattle, WA",6,PhD,Supply Chain,Other/Unknown
C-5qd8c1a,2025-08-31,"Palo Alto, CA",7,Masters,Operations,F-1 OPT
C-1gej7aw,2025-06-21,"Remote, US",2,Associate,Software Engineering,H-1B
C-xiezev5,2025-06-07,"Seattle, WA",1,PhD,Operations,F-1 OPT
C-02jz2kb,2025-11-19,"Seattle, WA",0,Bootcamp,Supply Chain,F-1 OPT
C-j64yw5r,2024-10-08,"Remote, US",11,Associate,Software Engineering,H-1B
C-bf7ptih,2025-02-15,"Seattle, WA",7,Associate,HR,US Citizen/PR
C-sx82ufl,2025-11-03,"New York, NY",2,PhD,Sales,Other/Unknown
C-3ynr915,2024-01-18,"Remote, US",5,Masters,Sales,F-1 OPT
C-1ksth1r,2026-01-23,"Chicago, IL",5,Masters,Operations,H-1B
C-kgxhe68,2025-11-18,"Chicago, IL",12,Associate,HR,F-1 OPT
C-tl9jnts,2026-01-22,"Seattle, WA",8,Bootcamp,Software Engineering,US Citizen/PR
C-9prnnbe,2025-07-11,"Seattle, WA",5,Bootcamp,Operations,H-1B
C-z3q0ewl,2024-02-19,"Austin, TX",11,Masters,Finance,Other/Unknown
C-tvd1zod,2025-02-28,"Chicago, IL",3,Bachelors,Sales,H-1B
C-z7j8hwe,2024-03-12,"Remote, US",2,Bootcamp,Data Analytics,H-1B
C-7mv5nlz,2025-03-21,"Palo Alto, CA",5,PhD,Software Engineering,F-1 OPT
C-c24de4i,2024-07-04,"Remote, US",4,Masters,Operations,Other/Unknown
C-fpwbabh,2025-06-21,"Chicago, IL",7,PhD,Software Engineering,H-1B
C-kvnzz3z,2025-10-13,"Chicago, IL",7,Bachelors,Finance,US Citizen/PR
C-4ro893e,2025-10-24,"Palo Alto, CA",13,Associate,Supply Chain,F-1 OPT
C-rjq9he6,2025-03-30,"Seattle, WA",0,Bachelors,Software Engineering,F-1 OPT
C-egivjb5,2025-11-25,"Austin, TX",4,PhD,Sales,F-1 OPT
C-y9055s2,2024-09-07,"Seattle, WA",4,Bootcamp,Operations,Other/Unknown
C-q4jqhn4,2024-08-13,"Remote, US",2,PhD,Sales,US Citizen/PR
C-a8nzf94,2024-02-20,"Austin, TX",3,Masters,HR,F-1 OPT
C-e3h4o8f,2025-03-18,"Seattle, WA",4,PhD,HR,Other/Unknown
C-ej2vhak,2026-01-28,"Remote, US",7,PhD,Finance,Other/Unknown
C-uxboxo5,2024-11-18,"Seattle, WA",0,PhD,Software Engineering,US Citizen/PR
C-gj6hm3j,2024-07-28,"Seattle, WA",0,Bachelors,Data Analytics,H-1B
C-92mfje5,2025-08-28,"Chicago, IL",7,Masters,Sales,US Citizen/PR
C-rzlz72j,2025-03-27,"Seattle, WA",7,Bachelors,Data Analytics,Other/Unknown
C-0u7033z,2025-07-28,"Seattle, WA",9,PhD,Software Engineering,US Citizen/PR
C-wr17h4g,2024-01-29,"Chicago, IL",0,Bootcamp,Operations,Other/Unknown
C-goprrum,2024-01-24,"Seattle, WA",1,Bootcamp,Data Analytics,F-1 OPT
C-4lr9cm1,2024-04-08,"Seattle, WA",5,Bachelors,Supply Chain,H-1B
C-g24gva3,2024-06-22,"Remote, US",5,Bootcamp,Data Analytics,H-1B
C-5bcidl8,2024-01-29,"Palo Alto, CA",1,PhD,Software Engineering,F-1 OPT
C-ojw1jva,2024-12-16,"Austin, TX",1,Associate,Sales,US Citizen/PR
C-2n333za,2025-07-07,"Remote, US",4,Associate,Supply Chain,US Citizen/PR
C-m6ixaq7,2024-07-10,"New York, NY",7,Bootcamp,Finance,F-1 OPT
C-ngbye21,2025-11-02,"New York, NY",0,Masters,Sales,H-1B
C-ign2upf,2024-08-02,"Palo Alto, CA",0,PhD,Supply Chain,Other/Unknown
C-d4xnywf,2024-06-14,"New York, NY",3,Bootcamp,Data Analytics,US Citizen/PR
C-emyd8yh,2025-06-24,"Remote, US",9,Masters,Finance,Other/Unknown
C-a8pmsy5,2024-07-13,"Chicago, IL",10,Associate,Sales,US Citizen/PR
C-b1mvhmn,2024-10-30,"New York, NY",8,Associate,Operations,F-1 OPT
C-869ojrg,2025-03-12,"Fremont, CA",0,Masters,Sales,Other/Unknown
C-4x51mo5,2025-01-27,"Palo Alto, CA",8,PhD,Supply Chain,Other/Unknown
C-xnw3w90,2025-08-21,"Palo Alto, CA",4,PhD,HR,F-1 OPT
C-jpjlbwj,2025-07-09,"Remote, US",5,PhD,Software Engineering,Other/Unknown
C-rva0y0w,2024-12-21,"Palo Alto, CA",5,Masters,Finance,H-1B
C-lap3k5b,2025-01-13,"New York, NY",2,Associate,Data Analytics,H-1B
C-ih0nogz,2025-11-10,"Austin, TX",0,Masters,Sales,Other/Unknown
C-k0b73bh,2024-08-18,"Fremont, CA",2,Bachelors,HR,H-1B
C-da5h3z4,2025-12-16,"Palo Alto, CA",5,Bachelors,Data Analytics,F-1 OPT
C-os5quh6,2024-08-02,"New York, NY",0,Bootcamp,Operations,Other/Unknown
C-j92650i,2024-06-06,"Remote, US",6,Masters,Sales,F-1 OPT
C-3urev2z,2025-12-28,"Remote, US",0,Associate,Operations,US Citizen/PR
C-bdgrb2d,2025-11-03,"Remote, US",2,Associate,Operations,US Citizen/PR
C-o9j5rwh,2024-04-24,"Fremont, CA",0,Masters,HR,US Citizen/PR
C-pjhl5nz,2024-08-07,"New York, NY",5,Associate,Supply Chain,F-1 OPT
C-4a3m1xg,2025-01-11,"Austin, TX",17,Masters,HR,Other/Unknown
C-botm1cd,2024-05-09,"Remote, US",5,Associate,Finance,US Citizen/PR
C-7viz75u,2024-02-27,"Fremont, CA",2,Masters,Sales,Other/Unknown
C-jvv88d0,2025-01-23,"Fremont, CA",8,Masters,Sales,Other/Unknown
C-7qmy2au,2025-10-21,"Remote, US",7,Bachelors,Finance,Other/Unknown
C-4n53jr8,2025-06-20,"Seattle, WA",11,Masters,HR,H-1B
C-p0shaj4,2025-03-29,"Palo Alto, CA",5,Bootcamp,Software Engineering,Other/Unknown
C-7lky55w,2025-11-11,"New York, NY",6,Masters,Supply Chain,US Citizen/PR
C-wg5t3ix,2024-01-13,"New York, NY",1,PhD,Software Engineering,US Citizen/PR
C-p0lw389,2025-07-13,"Austin, TX",1,Associate,Supply Chain,H-1B
C-9va98bw,2024-07-23,"Palo Alto, CA",5,Bootcamp,Data Analytics,H-1B
C-fw2enh6,2025-11-27,"Austin, TX",7,Masters,Supply Chain,Other/Unknown
C-nh83fi4,2025-04-12,"New York, NY",6,PhD,Operations,US Citizen/PR
C-9bvv2j2,2025-02-18,"Austin, TX",7,Masters,Finance,Other/Unknown
C-hfe5wmd,2024-06-09,"Palo Alto, CA",1,Bachelors,Data Analytics,H-1B
C-ec8fb94,2024-07-18,"Seattle, WA",13,Masters,HR,US Citizen/PR
C-k52bi86,2024-01-16,"Palo Alto, CA",6,PhD,Supply Chain,H-1B
C-zhsp3v5,2025-05-12,"Seattle, WA",1,Associate,Finance,F-1 OPT
C-jzwlsd4,2025-07-04,"Seattle, WA",0,Masters,Sales,F-1 OPT
C-4gse74v,2025-08-23,"Remote, US",7,Bachelors,Supply Chain,H-1B
C-gnxy12x,2025-10-10,"Austin, TX",3,PhD,Operations,US Citizen/PR
C-i7ep03l,2025-05-12,"Palo Alto, CA",5,PhD,Finance,Other/Unknown
C-nym31sk,2025-11-30,"Chicago, IL",4,Bachelors,Finance,H-1B
C-0sejoki,2025-05-21,"Palo Alto, CA",6,Bachelors,Sales,Other/Unknown
C-vn2v27n,2024-11-20,"Palo Alto, CA",7,Associate,Supply Chain,US Citizen/PR
C-4szxq1k,2024-08-01,"Remote, US",9,Bootcamp,Finance,Other/Unknown
C-7jugkze,2024-10-31,"Seattle, WA",1,Bootcamp,Software Engineering,H-1B
C-03ivwac,2024-05-25,"Palo Alto, CA",6,PhD,Operations,H-1B
C-tlyo674,2024-02-29,"Austin, TX",9,Bootcamp,Sales,F-1 OPT
C-hu2xrfn,2024-11-06,"Fremont, CA",0,PhD,Data Analytics,F-1 OPT
C-1pj0ak2,2025-06-24,"Remote, US",3,Masters,Sales,F-1 OPT
C-yohckne,2025-10-24,"Chicago, IL",6,Masters,Operations,US Citizen/PR
C-r73cknu,2024-06-01,"Remote, US",9,PhD,Operations,H-1B
C-wm3728p,2025-02-04,"Seattle, WA",0,Masters,Software Engineering,H-1B
C-27r81ob,2024-07-04,"Remote, US",3,Associate,Operations,US Citizen/PR
C-k2ubpzk,2025-02-01,"Austin, TX",14,Bootcamp,Data Analytics,H-1B
C-6yu1dzq,2025-11-23,"Fremont, CA",8,Masters,Sales,Other/Unknown
C-52w85yp,2024-12-24,"Seattle, WA",9,Associate,Supply Chain,H-1B
C-xadn2tv,2025-03-21,"Austin, TX",2,Bachelors,Operations,F-1 OPT
C-gfkbzy0,2026-01-19,"Chicago, IL",5,Masters,Supply Chain,Other/Unknown
C-ivgayiu,2024-03-13,"New York, NY",2,Associate,Software Engineering,US Citizen/PR
C-uwtk7s1,2025-12-01,"New York, NY",6,Bootcamp,Sales,Other/Unknown
C-i5520tk,2024-11-21,"Chicago, IL",5,Bachelors,Software Engineering,H-1B
C-g1prf3l,2025-09-23,"Remote, US",0,Bachelors,Operations,Other/Unknown
C-xgyfr3o,2025-12-08,"New York, NY",4,Associate,HR,H-1B
C-sytp4ju,2024-07-20,"Palo Alto, CA",3,Bootcamp,Supply Chain,Other/Unknown
C-xl8nv9u,2025-02-03,"Chicago, IL",5,PhD,Software Engineering,US Citizen/PR
C-3lplfwa,2024-08-05,"Fremont, CA",4,Bootcamp,HR,US Citizen/PR
C-472j8np,2025-08-14,"Remote, US",0,Associate,Data Analytics,US Citizen/PR
C-xt4u2i1,2024-01-07,"Chicago, IL",6,Masters,Operations,Other/Unknown
C-ue6ihru,2025-02-27,"Palo Alto, CA",0,Bachelors,Sales,US Citizen/PR
C-ho7z98r,2025-06-07,"Fremont, CA",9,Bachelors,Operations,H-1B
C-ln26yqo,2024-08-15,"Remote, US",0,PhD,HR,Other/Unknown
C-sua5m4e,2024-10-14,"New York, NY",3,Bootcamp,Finance,Other/Unknown
C-jjvhoiq,2025-02-07,"Palo Alto, CA",0,Bootcamp,Data Analytics,H-1B
C-8m52gcf,2025-10-26,"Chicago, IL",7,Associate,Sales,Other/Unknown
C-jz5eicu,2024-09-15,"Seattle, WA",1,Associate,Operations,US Citizen/PR
C-2owil4l,2024-04-12,"Seattle, WA",8,Bachelors,Finance,H-1B
C-963zs76,2024-07-16,"New York, NY",0,Masters,Software Engineering,Other/Unknown
C-yybkhta,2024-08-13,"Austin, TX",0,Associate,Supply Chain,US Citizen/PR
C-0rbfvtm,2024-04-30,"Remote, US",14,PhD,Supply Chain,Other/Unknown
C-nvmeagw,2025-05-20,"New York, NY",3,Bachelors,Data Analytics,H-1B
C-h6sgl5w,2025-09-25,"New York, NY",8,PhD,Data Analytics,F-1 OPT
C-bcvf6fo,2025-06-26,"Seattle, WA",7,Bootcamp,Operations,H-1B
C-2hqkq8f,2025-09-09,"Palo Alto, CA",3,Masters,Data Analytics,F-1 OPT
C-pidooob,2026-01-05,"Fremont, CA",4,Masters,Sales,US Citizen/PR
C-68ma1jl,2025-03-17,"Palo Alto, CA",0,Masters,Sales,Other/Unknown
C-76yo60f,2025-05-10,"Chicago, IL",5,PhD,Data Analytics,US Citizen/PR
